om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
403691,2012,08,23,2012-08-23,17:23:00,3,CO,8,0,0,0,0,0.0,0.0,38.4256,-102.239,38.4129,-102.235,0.91,75,1,1,1,61,0,0,0,0
404822,2012,09,25,2012-09-25,13:55:00,3,CO,8,0,0,0,0,0.005,0.0,37.6695,-106.351,37.6645,-106.326,1.38,100,1,1,1,105,0,0,0,0
407314,2012,09,27,2012-09-27,13:19:00,3,CO,8,0,0,0,0,0.0,0.0,39.18,-104.75,39.18,-104.75,0.1,50,1,1,1,35,0,0,0,0
407315,2012,09,27,2012-09-27,15:28:00,3,CO,8,0,0,0,0,0.0,0.0,39.74,-104.22,39.74,-104.22,0.1,50,1,1,1,1,0,0,0,0
407316,2012,09,27,2012-09-27,16:57:00,3,CO,8,0,0,0,0,0.0,0.0,40.2,-104.37,40.2,-104.37,0.1,50,1,1,1,123,0,0,0,0
439788,2013,04,08,2013-04-08,18:17:00,3,CO,8,0,0,0,0,0.0,0.0,39.57,-102.1,39.57,-102.1,0.1,10,1,1,1,63,0,0,0,0
447028,2013,04,08,2013-04-08,19:24:00,3,CO,8,0,0,0,0,0.0,0.0,40.16,-103.4,40.16,-103.4,0.1,50,1,1,1,121,0,0,0,0
447029,2013,04,08,2013-04-08,19:42:00,3,CO,8,0,0,0,0,0.0,0.0,39.96,-103.32,39.96,-103.32,0.2,50,1,1,1,121,0,0,0,0
447033,2013,04,08,2013-04-08,20:51:00,3,CO,8,0,0,0,0,0.0,0.0,40.16,-103.36,40.16,-103.36,0.1,50,1,1,1,121,0,0,0,0
447863,2013,05,20,2013-05-20,16:53:00,3,CO,8,0,0,0,0,0.0,0.0,37.68,-106.01,37.68,-106.01,0.1,75,1,1,1,3,0,0,0,0
446067,2013,05,27,2013-05-27,15:38:00,3,CO,8,0,0,0,0,0.0,0.0,38.9441,-102.166,38.9441,-102.166,0.25,50,1,1,1,17,0,0,0,0
450003,2013,05,27,2013-05-27,15:49:00,3,CO,8,0,0,0,0,0.0,0.0,38.9441,-102.166,38.9441,-102.166,0.25,50,1,1,1,17,0,0,0,0
446071,2013,05,27,2013-05-27,16:37:00,3,CO,8,0,0,0,0,0.0,0.0,38.92,-102.35,38.92,-102.35,0.25,50,1,1,1,17,0,0,0,0
447858,2013,05,08,2013-05-08,13:54:00,3,CO,8,0,0,0,0,0.0,0.0,38.1,-102.43,38.1,-102.43,0.1,75,1,1,1,99,0,0,0,0
449923,2013,06,13,2013-06-13,17:53:00,3,CO,8,0,0,0,0,0.0,0.0,39.92,-102.9,39.92,-102.9,0.1,50,1,1,1,121,0,0,0,0
449922,2013,06,13,2013-06-13,18:15:00,3,CO,8,0,0,0,0,0.0,0.0,40.26,-103.21,40.26,-103.21,0.1,50,1,1,1,121,0,0,0,0
449926,2013,06,13,2013-06-13,18:32:00,3,CO,8,0,0,0,0,0.0,0.0,40.36,-103.1,40.36,-103.1,0.1,50,1,1,1,121,0,0,0,0
454159,2013,06,17,2013-06-17,16:49:00,3,CO,8,0,0,0,0,0.0,0.0,39.1599,-102.654,39.1644,-102.654,0.25,50,1,1,1,63,0,0,0,0
450707,2013,06,17,2013-06-17,17:34:00,3,CO,8,0,0,0,0,0.0,0.0,38.072,-103.532,38.069,-103.421,6.04,100,1,1,1,89,0,0,0,0
449960,2013,06,18,2013-06-18,14:21:00,3,CO,8,0,1,0,0,0.0,0.0,39.8263,-104.643,39.8578,-104.659,2.4,75,1,1,1,31,0,0,0,0
450279,2013,06,04,2013-06-04,17:13:00,3,CO,8,0,0,0,0,0.0,0.0,37.69,-103.53,37.69,-103.49,2.19,100,1,1,1,89,0,0,0,0
449915,2013,06,04,2013-06-04,17:53:00,3,CO,8,0,0,0,0,0.0,0.0,38.62,-103.58,38.62,-103.58,0.1,50,1,1,1,73,0,0,0,0
458131,2013,07,25,2013-07-25,14:20:00,3,CO,8,0,0,0,0,0.0,0.0,37.67,-102.38,37.67,-102.4,1.09,100,1,1,1,99,0,0,0,0
458132,2013,07,25,2013-07-25,15:09:00,3,CO,8,0,0,0,0,0.0,0.0,37.51,-102.3,37.51,-102.32,1.1,75,1,1,1,9,0,0,0,0
459937,2013,08,03,2013-08-03,14:00:00,3,CO,8,0,0,0,0,0.0,0.0,40.27,-103.79,40.27,-103.79,0.1,50,1,1,1,87,0,0,0,0
459929,2013,08,03,2013-08-03,15:37:00,3,CO,8,0,0,0,0,0.0,0.0,39.61,-103.58,39.61,-103.58,0.1,50,1,1,1,121,0,0,0,0
459930,2013,08,03,2013-08-03,16:07:00,3,CO,8,0,0,0,0,0.0,0.0,39.39,-103.5,39.39,-103.5,0.1,50,1,1,1,73,0,0,0,0
459932,2013,08,03,2013-08-03,16:17:00,3,CO,8,0,0,0,0,0.005,0.005,40.48,-104.74,40.48,-104.74,0.1,50,1,1,1,123,0,0,0,0
459931,2013,08,03,2013-08-03,16:29:00,3,CO,8,0,0,0,0,0.0,0.0,40.39,-104.83,40.39,-104.83,0.1,50,1,1,1,123,0,0,0,0
459934,2013,08,03,2013-08-03,17:24:00,3,CO,8,0,0,0,0,0.0,0.0,40.14,-104.55,40.14,-104.55,0.1,50,1,1,1,123,0,0,0,0
476156,2013,08,03,2013-08-03,17:40:00,3,CO,8,0,0,0,0,0.0,0.0,40.0508,-105.051,40.0508,-105.051,0.1,50,1,1,1,123,0,0,0,0
515648,2014,05,21,2014-05-21,14:05:00,3,CO,8,0,0,0,0,0.0,0.0,39.7,-104.81,39.7,-104.81,0.1,50,1,1,1,5,0,0,0,0
515645,2014,05,21,2014-05-21,14:30:00,3,CO,8,0,0,0,0,0.0,0.0,39.7607,-104.81,39.7607,-104.81,0.1,50,1,1,1,1,0,0,0,0
515644,2014,05,21,2014-05-21,14:45:00,3,CO,8,0,0,0,0,0.0,0.0,39.75,-104.6,39.75,-104.6,0.1,50,1,1,1,1,0,0,0,0
515655,2014,05,21,2014-05-21,16:20:00,3,CO,8,0,0,0,0,0.0,0.0,39.73,-104.17,39.73,-104.17,0.1,50,1,1,1,5,0,0,0,0
515652,2014,05,21,2014-05-21,17:06:00,3,CO,8,0,0,0,0,0.0,0.0,39.87,-104.04,39.87,-104.04,0.1,50,1,1,1,1,0,0,0,0
510203,2014,05,22,2014-05-22,12:45:00,3,CO,8,0,0,0,0,0.0,0.0,37.5979,-105.613,37.602,-105.615,0.3,25,1,1,1,3,0,0,0,0
509836,2014,05,25,2014-05-25,11:39:00,3,CO,8,0,0,0,0,0.0,0.0,38.9285,-105.267,38.9287,-105.268,0.08,25,1,1,1,119,0,0,0,0
513659,2014,05,07,2014-05-07,15:15:00,3,CO,8,0,0,0,0,0.0,0.0,40.23,-104.81,40.2076,-104.77,2.62,100,1,1,1,123,0,0,0,0
513657,2014,05,07,2014-05-07,16:05:00,3,CO,8,0,0,0,0,0.0,0.0,40.02,-103.03,40.02,-103.03,0.1,50,1,1,1,121,0,0,0,0
513655,2014,05,07,2014-05-07,16:22:00,3,CO,8,0,0,0,0,0.0,0.0,40.13,-103.08,40.15,-102.98,5.46,100,1,1,1,121,0,0,0,0
513658,2014,05,07,2014-05-07,17:25:00,3,CO,8,0,0,0,0,0.0,0.0,40.6,-102.63,40.6,-102.63,0.1,50,1,1,1,95,0,0,0,0
513661,2014,05,08,2014-05-08,15:10:00,3,CO,8,0,0,0,0,0.0,0.0,39.08,-103.62,39.08,-103.62,0.1,50,1,1,1,73,0,0,0,0
513662,2014,05,08,2014-05-08,15:27:00,3,CO,8,0,0,0,0,0.0,0.0,39.05,-103.57,39.05,-103.57,0.1,50,1,1,1,73,0,0,0,0
526468,2014,06,14,2014-06-14,17:11:00,3,CO,8,0,0,0,0,0.0,0.0,39.56,-103.53,39.56,-103.53,0.1,50,1,1,1,73,0,0,0,0
525550,2014,06,18,2014-06-18,20:16:00,3,CO,8,0,0,0,0,0.0,0.0,40.38,-102.95,40.38,-102.95,0.1,50,1,1,1,121,0,0,0,0
525547,2014,06,18,2014-06-18,20:26:00,3,CO,8,0,0,0,0,0.0,0.0,40.3,-103.07,40.3,-103.07,0.1,50,1,1,1,121,0,0,0,0
525546,2014,06,18,2014-06-18,20:36:00,3,CO,8,0,0,0,0,0.0,0.0,40.23,-103.07,40.23,-103.07,0.1,50,1,1,1,121,0,0,0,0
525887,2014,06,21,2014-06-21,14:36:00,3,CO,8,0,1,0,0,0.0,0.0,40.0,-104.64,40.0,-104.64,0.25,100,1,1,1,1,0,0,0,0
525883,2014,06,21,2014-06-21,14:42:00,3,CO,8,0,0,0,0,0.0,0.0,39.8,-104.59,39.8,-104.59,0.1,50,1,1,1,1,0,0,0,0
525884,2014,06,21,2014-06-21,15:11:00,3,CO,8,0,0,0,0,0.0,0.0,39.8,-104.42,39.8,-104.42,0.1,50,1,1,1,1,0,0,0,0
526467,2014,06,22,2014-06-22,18:06:00,3,CO,8,0,0,0,0,0.0,0.0,40.4,-104.12,40.4,-104.12,0.1,50,1,1,1,87,0,0,0,0
516086,2014,06,27,2014-06-27,14:18:00,3,CO,8,0,0,0,0,0.0,0.0,38.5737,-103.057,38.5777,-103.018,2.14,100,1,1,1,61,0,0,0,0
516068,2014,06,30,2014-06-30,17:20:00,3,CO,8,0,0,0,0,0.0,0.0,37.3612,-102.656,37.3635,-102.652,0.27,50,1,1,1,9,0,0,0,0
511127,2014,06,04,2014-06-04,16:01:00,3,CO,8,0,0,0,0,0.0,0.0,39.76,-104.4,39.76,-104.4,0.1,50,1,1,1,1,0,0,0,0
511129,2014,06,04,2014-06-04,20:15:00,3,CO,8,0,0,0,0,0.0,0.0,39.56,-103.58,39.56,-103.58,0.1,50,1,1,1,73,0,0,0,0
511130,2014,06,04,2014-06-04,22:15:00,3,CO,8,0,1,0,0,0.0,0.0,39.2971,-103.742,39.27,-103.65,5.24,200,1,1,1,73,0,0,0,0
511134,2014,06,04,2014-06-04,22:44:00,3,CO,8,0,0,0,0,0.0,0.0,39.17,-103.32,39.14,-103.27,3.39,100,1,1,1,73,0,0,0,0
510439,2014,06,05,2014-06-05,20:07:00,3,CO,8,0,0,0,0,0.0,0.0,38.1625,-102.975,38.1568,-102.973,0.42,50,1,1,1,11,0,0,0,0
510612,2014,06,06,2014-06-06,13:51:00,3,CO,8,0,1,1,0,0.005,0.0,37.1532,-104.411,37.1796,-104.259,8.58,400,1,1,1,71,0,0,0,0
519123,2014,06,06,2014-06-06,13:56:00,3,CO,8,0,0,0,0,0.0,0.0,40.85,-104.27,40.85,-104.27,0.1,50,1,1,1,123,0,0,0,0
519125,2014,06,06,2014-06-06,14:20:00,3,CO,8,0,0,0,0,0.0,0.0,40.17,-104.33,40.17,-104.33,0.5,100,1,1,1,123,0,0,0,0
530172,2014,06,06,2014-06-06,14:46:00,3,CO,8,0,1,0,0,0.003,0.0,37.1889,-104.179,37.1958,-104.156,1.35,100,1,1,1,71,0,0,0,0
519124,2014,06,06,2014-06-06,14:53:00,3,CO,8,0,0,0,0,0.0,0.0,40.82,-102.61,40.82,-102.61,0.1,100,1,1,1,115,0,0,0,0
511106,2014,06,08,2014-06-08,10:55:00,3,CO,8,0,1,0,0,0.0,0.0,39.113,-105.057,39.113,-105.057,0.25,100,1,1,1,93,0,0,0,0
524714,2014,06,08,2014-06-08,11:06:00,3,CO,8,0,0,0,0,0.0,0.0,39.1586,-104.921,39.1586,-104.921,0.1,50,1,1,1,93,0,0,0,0
511108,2014,06,08,2014-06-08,12:32:00,3,CO,8,0,2,0,0,0.0,0.0,38.98,-105.445,38.9911,-105.336,6.0,150,1,1,1,93,0,0,0,0
511109,2014,06,08,2014-06-08,12:54:00,3,CO,8,0,0,0,0,0.0,0.0,40.84,-104.23,40.84,-104.23,0.1,50,1,1,1,123,0,0,0,0
511111,2014,06,08,2014-06-08,12:58:00,3,CO,8,0,1,1,0,0.0,0.0,39.7,-104.81,39.7,-104.81,0.25,100,1,1,1,5,0,0,0,0
512684,2014,06,08,2014-06-08,13:00:00,3,CO,8,0,1,0,0,0.0,0.0,39.0196,-105.33,39.0237,-105.326,0.33,75,1,1,1,119,0,0,0,0
511113,2014,06,08,2014-06-08,13:12:00,3,CO,8,0,0,0,0,0.0,0.0,39.14,-104.82,39.14,-104.82,0.1,50,1,1,1,35,0,0,0,0
511112,2014,06,08,2014-06-08,13:17:00,3,CO,8,0,0,0,0,0.0,0.0,40.12,-104.34,40.12,-104.34,0.1,50,1,1,1,123,0,0,0,0
511115,2014,06,08,2014-06-08,13:43:00,3,CO,8,0,0,0,0,0.0,0.0,39.55,-104.32,39.55,-104.32,0.1,50,1,1,1,5,0,0,0,0
525509,2014,06,08,2014-06-08,13:43:00,3,CO,8,0,0,0,0,0.0,0.0,39.55,-104.32,39.55,-104.32,0.1,50,1,1,1,39,0,0,0,0
521108,2014,07,12,2014-07-12,14:45:00,3,CO,8,0,0,0,0,0.0,0.0,38.5867,-104.476,38.5792,-104.474,0.53,50,1,1,1,41,0,0,0,0
521417,2014,07,14,2014-07-14,11:40:00,3,CO,8,0,0,0,0,0.0,0.0,38.2166,-102.497,38.2123,-102.493,0.37,75,1,1,1,99,0,0,0,0
531643,2014,07,28,2014-07-28,15:53:00,3,CO,8,0,0,0,0,0.0,0.0,40.06,-104.8,40.06,-104.8,0.1,50,1,1,1,123,0,0,0,0
531642,2014,07,28,2014-07-28,16:09:00,3,CO,8,0,0,0,0,0.0,0.0,39.83,-104.79,39.83,-104.79,0.1,50,1,1,1,1,0,0,0,0
538907,2014,08,25,2014-08-25,17:40:00,3,CO,8,0,0,0,0,0.0,0.0,38.374,-105.139,38.3742,-105.121,0.96,75,1,1,1,43,0,0,0,0
538218,2014,08,06,2014-08-06,18:10:00,3,CO,8,0,0,0,0,0.0,0.0,39.76,-104.42,39.76,-104.42,0.1,50,1,1,1,1,0,0,0,0
573036,2015,04,17,2015-04-17,15:18:00,3,CO,8,0,0,0,0,0.0,0.0,40.11,-102.74,40.11,-102.74,0.25,25,1,1,1,125,0,0,0,0
573037,2015,04,17,2015-04-17,17:47:00,3,CO,8,0,0,0,0,0.0,0.0,40.34,-102.53,40.34,-102.53,0.5,25,1,1,1,125,0,0,0,0
563528,2015,04,18,2015-04-18,13:40:00,3,CO,8,0,0,0,0,0.0,0.0,40.09,-102.88,40.09,-102.88,0.1,50,1,1,1,121,0,0,0,0
563534,2015,04,23,2015-04-23,17:51:00,3,CO,8,0,1,0,0,0.025,0.0,40.8229,-102.467,40.8229,-102.467,0.1,60,1,1,1,115,0,0,0,0
611630,2015,04,02,2015-04-02,17:50:00,3,CO,8,0,0,0,0,0.0,0.0,38.824,-102.8,38.824,-102.8,1.0,25,1,1,1,17,0,0,0,0
566215,2015,05,15,2015-05-15,14:03:00,3,CO,8,0,0,0,0,0.0,0.0,40.0,-104.14,40.0,-104.14,0.1,50,1,1,1,1,0,0,0,0
566223,2015,05,15,2015-05-15,14:51:00,3,CO,8,0,1,0,0,0.015,0.0,39.9,-104.3,39.9,-104.3,0.1,100,1,1,1,1,0,0,0,0
573050,2015,05,27,2015-05-27,13:10:00,3,CO,8,0,0,0,0,0.0,0.0,40.33,-102.3,40.33,-102.3,0.5,25,1,1,1,125,0,0,0,0
573096,2015,05,28,2015-05-28,14:38:00,3,CO,8,0,0,0,0,0.0,0.0,37.161,-103.355,37.1583,-103.351,0.27,50,1,1,1,71,0,0,0,0
573109,2015,05,28,2015-05-28,15:35:00,3,CO,8,0,0,0,0,0.0,0.0,39.1621,-102.554,39.1518,-102.541,0.98,25,1,1,1,63,0,0,0,0
573106,2015,05,28,2015-05-28,15:53:00,3,CO,8,0,0,0,0,0.0,0.0,37.2275,-102.375,37.233,-102.378,0.43,50,1,1,1,9,0,0,0,0
567726,2015,05,07,2015-05-07,16:59:00,3,CO,8,0,1,0,0,0.003,0.0,37.0839,-102.114,37.0824,-102.11,0.25,50,1,1,1,9,0,0,0,0
566218,2015,05,07,2015-05-07,18:36:00,3,CO,8,0,0,0,0,0.0,0.0,40.04,-104.81,40.04,-104.81,0.1,50,1,1,1,123,0,0,0,0
568047,2015,05,08,2015-05-08,18:12:00,3,CO,8,0,0,0,0,0.0,0.0,37.8953,-103.575,37.8978,-103.56,0.82,50,1,1,1,89,0,0,0,0
570222,2015,05,09,2015-05-09,15:40:00,3,CO,8,0,0,0,0,0.0,0.0,38.53,-103.5,38.53,-103.5,0.01,50,1,1,1,73,0,0,0,0
567759,2015,05,09,2015-05-09,15:41:00,3,CO,8,0,0,0,0,0.0,0.0,38.715,-104.325,38.763,-104.323,3.32,100,1,1,1,41,0,0,0,0
567760,2015,05,09,2015-05-09,16:27:00,3,CO,8,0,0,0,0,0.0,0.0,38.43,-102.69,38.4455,-102.689,1.07,50,1,1,1,61,0,0,0,0
570215,2015,05,09,2015-05-09,16:30:00,3,CO,8,0,0,0,0,0.0,0.0,39.04,-103.95,39.04,-103.95,0.1,50,1,1,1,39,0,0,0,0
570216,2015,05,09,2015-05-09,16:40:00,3,CO,8,0,0,0,0,0.0,0.0,39.22,-103.84,39.22,-103.84,0.1,50,1,1,1,39,0,0,0,0
567761,2015,05,09,2015-05-09,16:50:00,3,CO,8,0,0,0,0,0.003,0.0,38.5613,-102.607,38.7038,-102.519,11.06,150,1,1,1,61,17,0,0,0
573066,2015,05,09,2015-05-09,17:20:00,3,CO,8,0,0,0,0,0.0,0.0,38.7043,-102.518,38.7342,-102.519,2.07,10,1,1,1,17,0,0,0,0
573067,2015,05,09,2015-05-09,17:35:00,3,CO,8,0,0,0,0,0.0,0.0,38.7834,-102.512,38.7977,-102.518,1.04,25,1,1,1,17,0,0,0,0
607372,2015,06,11,2015-06-11,19:45:00,3,CO,8,0,0,0,0,0.0,0.0,37.502,-102.733,37.491,-102.715,1.25,50,1,1,1,9,0,0,0,0
574104,2015,06,24,2015-06-24,16:48:00,3,CO,8,0,1,0,0,0.0,0.0,39.7254,-104.904,39.7368,-104.852,2.8,50,1,1,1,31,0,0,0,0
590625,2015,06,04,2015-06-04,16:38:00,3,CO,8,0,0,0,0,0.0,0.0,39.2012,-104.292,39.2003,-104.291,0.08,25,1,1,1,39,0,0,0,0
590626,2015,06,04,2015-06-04,17:12:00,3,CO,8,0,0,0,0,0.0,0.0,39.1779,-104.126,39.1702,-104.125,0.53,100,1,1,1,39,0,0,0,0
590627,2015,06,04,2015-06-04,17:20:00,3,CO,8,0,0,0,0,0.0,0.0,39.1635,-104.124,39.1584,-104.124,0.35,50,1,1,1,39,0,0,0,0
590628,2015,06,04,2015-06-04,17:30:00,3,CO,8,0,1,0,0,0.002,0.0,39.1526,-104.125,39.124,-104.127,2.0,400,1,1,1,39,41,0,0,0
590632,2015,06,04,2015-06-04,17:38:00,3,CO,8,0,0,0,0,0.0,0.0,39.1421,-104.065,39.1421,-104.066,0.04,50,1,1,1,39,0,0,0,0
590634,2015,06,04,2015-06-04,17:54:00,3,CO,8,0,1,0,0,0.0,0.0,39.094,-104.051,39.094,-104.054,0.22,100,1,1,1,39,41,0,0,0
574528,2015,06,04,2015-06-04,18:00:00,3,CO,8,0,0,0,0,0.002,0.0,39.1213,-104.115,39.0655,-104.054,5.05,200,1,1,1,41,0,0,0,0
590636,2015,06,04,2015-06-04,18:05:00,3,CO,8,0,0,0,0,0.0,0.0,39.0662,-104.029,39.0655,-104.041,0.61,100,1,1,1,39,0,0,0,0
592087,2015,06,04,2015-06-04,18:15:00,3,CO,8,0,0,0,0,0.0,0.0,39.0441,-104.043,39.03,-104.038,1.01,100,1,1,1,39,0,0,0,0
590642,2015,06,04,2015-06-04,18:17:00,3,CO,8,0,0,0,0,0.0,0.0,39.0584,-104.043,39.0311,-104.031,2.0,300,1,1,1,39,0,0,0,0
590647,2015,06,04,2015-06-04,18:21:00,3,CO,8,0,0,0,0,0.0,0.0,39.0403,-104.021,39.0009,-103.998,2.98,300,1,1,1,39,0,0,0,0
590651,2015,06,04,2015-06-04,18:26:00,3,CO,8,0,0,0,0,0.0,0.0,39.0275,-104.022,39.0055,-104.011,1.62,200,1,1,1,39,0,0,0,0
574167,2015,06,04,2015-06-04,18:30:00,3,CO,8,0,3,0,0,0.0,0.0,40.25,-105.08,40.27,-105.2,6.71,440,1,1,1,13,69,0,0,0
590652,2015,06,04,2015-06-04,18:32:00,3,CO,8,0,0,0,0,0.0,0.0,39.0268,-104.008,39.0226,-104.006,0.32,100,1,1,1,39,0,0,0,0
590654,2015,06,04,2015-06-04,18:34:00,3,CO,8,0,0,0,0,0.0,0.0,39.0244,-104.002,39.0143,-103.996,0.77,200,1,1,1,39,0,0,0,0
590658,2015,06,04,2015-06-04,18:36:00,3,CO,8,0,0,0,0,0.0,0.0,38.9841,-103.991,38.9652,-103.985,1.33,100,1,1,1,39,0,0,0,0
590659,2015,06,04,2015-06-04,18:41:00,3,CO,8,0,0,0,0,0.0,0.0,38.9671,-103.98,38.9826,-103.984,1.09,100,1,1,1,39,0,0,0,0
590664,2015,06,04,2015-06-04,19:10:00,3,CO,8,0,0,0,0,0.0,0.0,38.9342,-103.992,38.919,-103.99,1.06,200,1,1,1,39,0,0,0,0
582849,2015,06,05,2015-06-05,03:24:00,3,CO,8,0,2,0,0,0.0295,0.0,39.5293,-102.915,39.544,-102.942,1.47,300,1,1,1,63,0,0,0,0
572892,2015,06,05,2015-06-05,13:13:00,3,CO,8,0,1,0,0,0.0,0.0,39.5304,-104.642,39.539,-104.642,0.59,50,1,1,1,39,0,0,0,0
572889,2015,06,05,2015-06-05,16:54:00,3,CO,8,0,0,0,0,0.0,0.0,39.69,-103.06,39.69,-103.06,0.1,100,1,1,1,121,0,0,0,0
590217,2015,06,05,2015-06-05,18:20:00,3,CO,8,0,0,0,0,0.0,0.0,39.43,-102.74,39.495,-102.729,4.53,150,1,1,1,63,0,0,0,0
590218,2015,06,05,2015-06-05,18:45:00,3,CO,8,0,0,0,0,0.0,0.0,39.5095,-102.591,39.522,-102.558,1.98,150,1,1,1,63,0,0,0,0
595769,2015,07,21,2015-07-21,14:05:00,3,CO,8,0,1,0,0,0.0,0.0,39.2681,-105.105,39.2687,-105.1,0.29,100,1,1,1,35,0,0,0,0
584506,2015,07,09,2015-07-09,15:32:00,3,CO,8,0,1,0,0,0.0,0.0,39.0751,-108.106,39.0756,-108.104,0.11,50,1,1,1,77,0,0,0,0
593117,2015,08,16,2015-08-16,15:59:00,3,CO,8,0,0,0,0,0.0,0.0,40.4,-104.49,40.4,-104.49,0.01,50,1,1,1,123,0,0,0,0
593120,2015,08,17,2015-08-17,15:12:00,3,CO,8,0,0,0,0,0.0,0.0,39.29,-104.53,39.29,-104.53,0.01,50,1,1,1,39,0,0,0,0
593121,2015,08,17,2015-08-17,16:34:00,3,CO,8,0,0,0,0,0.0,0.0,39.77,-103.72,39.77,-103.72,0.01,50,1,1,1,1,0,0,0,0
595988,2015,08,17,2015-08-17,17:55:00,3,CO,8,0,1,0,0,0.05,0.0,39.2732,-103.501,39.2732,-103.501,0.01,100,1,1,1,73,0,0,0,0
595996,2015,08,17,2015-08-17,19:00:00,3,CO,8,0,1,0,0,0.1,0.1,39.2716,-103.482,39.2716,-103.482,0.01,100,1,1,1,73,0,0,0,0
613723,2016,04,15,2016-04-15,14:08:00,3,CO,08,0,-9,0,0,0,0,38.3743,-102.8185,38.4299,-102.8225,3.8500,150,1,1,1,61,0,0,0,0
613724,2016,04,15,2016-04-15,14:26:00,3,CO,08,0,-9,0,0,0,0,38.4046,-102.8083,38.4118,-102.8082,0.5000,100,1,1,1,61,0,0,0,0
613725,2016,04,15,2016-04-15,15:05:00,3,CO,08,0,-9,0,0,0,0,38.4773,-102.7234,38.4944,-102.7191,1.2000,100,1,1,1,61,0,0,0,0
613726,2016,04,15,2016-04-15,18:10:00,3,CO,08,0,-9,0,0,0,0,38.1773,-102.7907,38.1852,-102.7865,0.5900,100,1,1,1,11,0,0,0,0
613753,2016,04,25,2016-04-25,15:02:00,3,CO,08,0,0,0,0,0,0,40.4600,-104.7400,40.4600,-104.7400,0.0100,50,1,1,1,123,0,0,0,0
613976,2016,05,24,2016-05-24,17:44:00,3,CO,08,0,0,0,0,0,0,40.1600,-103.2100,40.1600,-103.2100,0.0100,50,1,1,1,121,0,0,0,0
613978,2016,05,24,2016-05-24,17:48:00,3,CO,08,0,0,0,0,0,0,39.8300,-103.7100,39.8300,-103.7100,0.0100,50,1,1,1,1,0,0,0,0
613989,2016,05,24,2016-05-24,18:44:00,3,CO,08,0,0,0,0,0,0,40.1600,-103.2100,40.1600,-103.2100,0.0100,50,1,1,1,121,0,0,0,0
613990,2016,05,24,2016-05-24,18:47:00,3,CO,08,0,1,0,0,0,0,40.1647,-103.0467,40.1550,-103.0366,0.8600,20,1,1,1,121,0,0,0,0
613995,2016,05,24,2016-05-24,19:36:00,3,CO,08,0,0,0,0,0,0,40.2279,-102.7278,40.2382,-102.7092,1.2100,25,1,1,1,125,0,0,0,0
614017,2016,05,26,2016-05-26,17:05:00,3,CO,08,0,0,0,0,0,0,38.6401,-102.7521,38.6402,-102.7517,0.0200,50,1,1,1,17,0,0,0,0
614018,2016,05,26,2016-05-26,17:23:00,3,CO,08,0,0,0,0,0,0,39.3611,-102.8663,39.4194,-102.8519,4.1000,25,1,1,1,63,0,0,0,0
614025,2016,05,27,2016-05-27,14:43:00,3,CO,08,0,-9,0,0,0,0,38.5400,-102.0800,38.5388,-102.0794,0.0900,50,1,1,1,61,0,0,0,0
614027,2016,05,27,2016-05-27,14:55:00,3,CO,08,0,-9,0,0,0,0,38.4645,-102.0629,38.4589,-102.0459,1.0000,100,1,1,1,61,0,0,0,0
614028,2016,05,27,2016-05-27,15:04:00,3,CO,08,0,-9,0,0,0,0,38.4845,-102.0800,38.4767,-102.0765,0.2000,75,1,1,1,61,0,0,0,0
614046,2016,05,30,2016-05-30,14:18:00,3,CO,08,0,1,0,0,0,0,41.0018,-103.2068,40.9368,-103.2062,4.4900,100,1,1,1,75,0,0,0,0
613844,2016,05,07,2016-05-07,14:20:00,3,CO,08,0,0,0,0,0,0,40.4167,-104.1187,40.4167,-104.1187,0.5000,50,1,1,1,87,0,0,0,0
613845,2016,05,07,2016-05-07,14:25:00,3,CO,08,0,0,0,0,0,0,40.5392,-104.1044,40.5392,-104.1044,0.5000,50,1,1,1,123,0,0,0,0
613846,2016,05,07,2016-05-07,14:55:00,3,CO,08,0,2,0,0,0,0,40.2300,-104.1700,40.3819,-104.1426,8.8000,1320,1,1,1,123,0,0,0,0
613847,2016,05,07,2016-05-07,15:35:00,3,CO,08,0,0,0,0,0,0,40.3459,-103.8355,40.3459,-103.8355,0.5000,50,1,1,1,87,0,0,0,0
613848,2016,05,07,2016-05-07,16:06:00,3,CO,08,0,0,0,0,0,0,39.9592,-102.5499,40.0164,-102.5343,4.0400,25,1,1,1,125,0,0,0,0
613849,2016,05,07,2016-05-07,16:57:00,3,CO,08,0,0,0,0,0,0,40.1899,-102.4529,40.2076,-102.4608,1.2900,25,1,1,1,125,0,0,0,0
613850,2016,05,07,2016-05-07,17:37:00,3,CO,08,0,0,0,0,0,0,40.0311,-102.2326,40.0402,-102.2324,0.6300,100,1,1,1,125,0,0,0,0
613851,2016,05,07,2016-05-07,17:53:00,3,CO,08,0,2,4,0,135000,0,40.1198,-102.2327,40.2330,-102.2071,7.9400,440,1,1,1,125,0,0,0,0
614072,2016,06,13,2016-06-13,13:41:00,3,CO,08,0,-9,0,0,0,0,37.1800,-104.2100,37.1900,-104.1600,2.8400,200,1,1,1,71,0,0,0,0
614075,2016,06,13,2016-06-13,17:24:00,3,CO,08,0,0,0,0,0,0,40.0900,-103.7900,40.0900,-103.7900,0.1000,50,1,1,1,87,0,0,0,0
